x1,y1,x1_m,y1_m,goal
51.2,97.9,53.76,66.572,0
92.4,22.1,97.02000000000001,15.028,0
98.7,91.7,103.635,62.356,0
14.9,23.3,15.645,15.844000000000001,0
46.400000000000006,22.1,48.720000000000006,15.028,0
68.2,33.0,71.61,22.44,0
67.7,45.0,71.08500000000001,30.6,0
33.800000000000004,7.0,35.49,4.760000000000001,0
44.2,33.9,46.410000000000004,23.052,0
24.1,57.2,25.305000000000003,38.896,0
3.8000000000000003,76.5,3.9900000000000007,52.02,0
62.400000000000006,20.5,65.52000000000001,13.94,0
1.6,2.2,1.68,1.4960000000000002,0
65.9,42.7,69.19500000000001,29.036,0
24.3,61.900000000000006,25.515,42.092000000000006,0
69.4,92.7,72.87,63.036,0
23.700000000000003,66.4,24.885,45.152,0
36.1,79.30000000000001,37.905,53.92400000000001,0
83.0,19.200000000000003,87.14999999999999,13.056000000000003,0
51.5,25.400000000000002,54.075,17.272,0
59.2,56.5,62.16000000000001,38.419999999999995,0
79.60000000000001,16.5,83.58,11.22,0
92.80000000000001,78.5,97.44000000000001,53.38,0
69.2,30.400000000000002,72.66000000000001,20.672000000000004,0
16.8,6.2,17.64,4.216,0
29.200000000000003,41.400000000000006,30.660000000000004,28.152,0
79.5,81.60000000000001,83.47500000000001,55.48800000000001,0
17.2,95.80000000000001,18.06,65.144,0
82.9,16.5,87.045,11.22,0
77.0,11.5,80.85000000000001,7.82,0
47.800000000000004,7.2,50.190000000000005,4.896000000000001,0
20.700000000000003,84.7,21.735000000000003,57.596,0
36.4,42.5,38.22,28.9,0
39.6,86.7,41.580000000000005,58.956,0
27.8,48.300000000000004,29.19,32.844,0
68.60000000000001,64.4,72.03,43.792,0
65.4,1.4000000000000001,68.67,0.9520000000000002,0
11.0,58.300000000000004,11.55,39.644000000000005,0
87.9,2.2,92.295,1.4960000000000002,0
64.2,4.2,67.41,2.8560000000000003,0
62.0,59.1,65.1,40.187999999999995,0
75.2,74.4,78.96,50.592000000000006,0
44.800000000000004,10.3,47.040000000000006,7.0040000000000004,0
46.300000000000004,64.4,48.615,43.792,0
45.900000000000006,51.7,48.19500000000001,35.156,0
92.60000000000001,93.60000000000001,97.23,63.648,0
35.1,22.700000000000003,36.855000000000004,15.436000000000002,0
68.60000000000001,58.6,72.03,39.848,0
47.2,88.0,49.56,59.84,0
2.1,45.1,2.205,30.668,0
2.2,98.10000000000001,2.31,66.70800000000001,0
55.900000000000006,38.0,58.69500000000001,25.84,0
92.5,11.700000000000001,97.125,7.956,0
98.2,35.7,103.11,24.276000000000003,0
49.1,72.0,51.555,48.96,0
65.10000000000001,12.0,68.35500000000002,8.16,0
64.10000000000001,41.0,67.305,27.88,0
42.900000000000006,61.800000000000004,45.045,42.024,0
62.7,67.10000000000001,65.835,45.628,0
68.9,34.1,72.345,23.188000000000002,0
86.80000000000001,83.0,91.14000000000001,56.44,0
36.0,1.3,37.8,0.8840000000000001,0
22.400000000000002,64.9,23.520000000000003,44.132000000000005,0
54.300000000000004,18.400000000000002,57.015,12.512000000000002,0
63.5,95.5,66.675,64.94,0
10.3,98.60000000000001,10.815000000000001,67.048,0
20.0,55.1,21.0,37.468,0
54.800000000000004,52.400000000000006,57.540000000000006,35.632000000000005,0
1.6,73.60000000000001,1.68,50.04800000000001,0
10.100000000000001,11.9,10.605000000000002,8.092,0
68.60000000000001,84.5,72.03,57.46,0
31.3,31.5,32.865,21.42,0
54.0,45.5,56.7,30.94,0
89.80000000000001,20.1,94.29000000000002,13.668000000000001,0
15.600000000000001,64.7,16.380000000000003,43.996,0
42.900000000000006,37.300000000000004,45.045,25.364000000000004,0
82.7,87.80000000000001,86.83500000000001,59.70400000000001,0
76.5,20.400000000000002,80.325,13.872000000000002,0
27.700000000000003,15.5,29.085,10.54,0
49.7,77.4,52.185,52.632000000000005,0
58.6,12.700000000000001,61.529999999999994,8.636,0
32.800000000000004,30.200000000000003,34.440000000000005,20.536,0
17.0,10.700000000000001,17.85,7.276000000000001,0
49.800000000000004,71.2,52.290000000000006,48.416000000000004,0
13.8,94.10000000000001,14.490000000000002,63.98800000000001,0
31.5,10.8,33.075,7.344000000000001,0
20.3,76.10000000000001,21.315,51.748000000000005,0
11.8,15.0,12.39,10.2,0
60.0,94.5,63.0,64.25999999999999,0
92.60000000000001,21.6,97.23,14.688000000000002,0
36.9,25.200000000000003,38.745,17.136,0
34.5,39.5,36.224999999999994,26.86,0
37.300000000000004,63.0,39.165000000000006,42.84,0
8.8,97.30000000000001,9.24,66.164,0
28.0,14.4,29.400000000000002,9.792000000000002,0
61.800000000000004,14.600000000000001,64.89,9.928,0
5.0,15.5,5.25,10.54,0
1.8,70.4,1.8900000000000001,47.87200000000001,0
38.0,32.9,39.9,22.371999999999996,0
50.6,33.5,53.13,22.78,0
27.3,79.80000000000001,28.665000000000003,54.26400000000001,0
35.6,54.400000000000006,37.38,36.992000000000004,0
28.900000000000002,5.7,30.345000000000002,3.8760000000000003,0
46.300000000000004,80.4,48.615,54.672000000000004,0
43.300000000000004,27.700000000000003,45.465,18.836000000000002,0
63.2,0.8,66.36,0.544,0
39.1,66.3,41.055,45.083999999999996,0
79.5,14.100000000000001,83.47500000000001,9.588000000000001,0
10.4,8.6,10.920000000000002,5.848,0
52.300000000000004,67.4,54.915,45.832,0
5.5,70.3,5.775,47.803999999999995,0
58.6,92.2,61.529999999999994,62.696000000000005,0
95.80000000000001,91.80000000000001,100.59,62.42400000000001,0
65.9,47.800000000000004,69.19500000000001,32.504000000000005,0
21.8,53.2,22.89,36.176,0
66.3,46.6,69.615,31.688000000000002,0
38.6,57.300000000000004,40.53,38.964000000000006,0
54.400000000000006,13.200000000000001,57.120000000000005,8.976,0
4.4,12.9,4.62,8.772,0
67.60000000000001,81.7,70.98,55.556000000000004,0
29.200000000000003,73.2,30.660000000000004,49.775999999999996,0
13.3,5.9,13.965,4.0120000000000005,0
92.9,96.4,97.545,65.552,0
93.4,18.5,98.07000000000001,12.58,0
39.7,38.0,41.685,25.84,0
29.700000000000003,39.800000000000004,31.185000000000006,27.064,0
6.2,24.6,6.51,16.728,0
14.9,31.900000000000002,15.645,21.692,0
4.800000000000001,57.900000000000006,5.040000000000001,39.37200000000001,0
15.100000000000001,13.9,15.855000000000002,9.452000000000002,0
94.60000000000001,76.7,99.33000000000001,52.156,0
32.6,32.800000000000004,34.230000000000004,22.304000000000006,0
63.0,1.5,66.15,1.02,0
77.2,92.60000000000001,81.06,62.968,0
53.5,90.2,56.175000000000004,61.336,0
35.4,65.8,37.169999999999995,44.74399999999999,0
52.5,40.300000000000004,55.125,27.404000000000003,0
28.5,85.60000000000001,29.924999999999997,58.208000000000006,0
96.9,88.5,101.745,60.18,0
26.5,90.30000000000001,27.825000000000003,61.40400000000001,0
5.300000000000001,55.300000000000004,5.565,37.604000000000006,0
29.200000000000003,70.10000000000001,30.660000000000004,47.668000000000006,0
45.6,7.4,47.88,5.032000000000001,0
63.0,4.1000000000000005,66.15,2.7880000000000007,0
40.900000000000006,66.10000000000001,42.945,44.948,0
11.3,63.1,11.865,42.908,0
30.200000000000003,30.700000000000003,31.710000000000004,20.876000000000005,0
38.2,11.8,40.11,8.024000000000001,0
46.6,44.2,48.93,30.056,0
5.4,38.0,5.670000000000001,25.84,0
25.5,57.800000000000004,26.775000000000002,39.304,0
55.2,63.6,57.96000000000001,43.248,0
43.7,79.0,45.885000000000005,53.72,0
53.300000000000004,96.9,55.965,65.89200000000001,0
37.6,28.400000000000002,39.48,19.312,0
5.2,36.4,5.460000000000001,24.752,0
46.5,10.600000000000001,48.825,7.208000000000001,0
68.2,43.900000000000006,71.61,29.852000000000004,0
48.300000000000004,53.2,50.715,36.176,0
63.0,36.7,66.15,24.956000000000003,0
80.30000000000001,16.5,84.31500000000001,11.22,0
14.100000000000001,15.700000000000001,14.805000000000001,10.676,0
34.9,44.6,36.644999999999996,30.328,0
66.7,75.10000000000001,70.03500000000001,51.068000000000005,0
23.5,96.2,24.674999999999997,65.41600000000001,0
27.5,93.9,28.875000000000004,63.852000000000004,0
78.80000000000001,84.4,82.74000000000001,57.392,0
43.800000000000004,79.30000000000001,45.99000000000001,53.92400000000001,0
69.10000000000001,3.3000000000000003,72.555,2.244,0
36.300000000000004,37.9,38.115,25.772,0
50.400000000000006,34.9,52.92,23.732,0
21.1,78.7,22.155,53.516000000000005,0
44.800000000000004,12.600000000000001,47.040000000000006,8.568,0
98.80000000000001,11.4,103.74000000000001,7.752000000000001,0
49.400000000000006,46.5,51.870000000000005,31.62,0
24.0,22.0,25.2,14.96,0
85.9,15.600000000000001,90.19500000000001,10.608000000000002,0
21.6,37.9,22.680000000000003,25.772,0
45.0,86.2,47.25,58.616,0
18.900000000000002,92.80000000000001,19.845000000000002,63.10400000000001,0
4.800000000000001,22.5,5.040000000000001,15.3,0
2.0,40.6,2.1,27.608,0
28.0,80.10000000000001,29.400000000000002,54.468,0
30.3,16.3,31.814999999999998,11.084,0
10.9,45.2,11.445,30.736,0
58.6,3.2,61.529999999999994,2.176,0
4.4,92.9,4.62,63.172000000000004,0
3.3000000000000003,54.0,3.4650000000000003,36.72,0
16.7,32.6,17.534999999999997,22.168,0
2.5,42.300000000000004,2.625,28.764000000000003,0
8.3,82.10000000000001,8.715,55.828,0
27.700000000000003,67.10000000000001,29.085,45.628,0
35.5,84.60000000000001,37.275,57.528000000000006,0
14.4,59.1,15.120000000000001,40.187999999999995,0
46.6,19.400000000000002,48.93,13.192000000000002,0
49.300000000000004,54.400000000000006,51.76500000000001,36.992000000000004,0
91.10000000000001,15.700000000000001,95.655,10.676,0
97.7,99.10000000000001,102.585,67.388,0
88.7,20.700000000000003,93.135,14.076,0
77.5,17.0,81.375,11.56,0
49.400000000000006,34.7,51.870000000000005,23.596000000000004,0
39.7,33.4,41.685,22.711999999999996,0
1.8,56.400000000000006,1.8900000000000001,38.352000000000004,0
41.6,75.0,43.68000000000001,51.0,0
57.400000000000006,23.8,60.27000000000001,16.184,0
38.0,83.30000000000001,39.9,56.644000000000005,0
88.7,78.10000000000001,93.135,53.10800000000001,0
92.7,2.7,97.33500000000001,1.8360000000000003,0
21.900000000000002,31.900000000000002,22.995000000000005,21.692,0
70.5,71.9,74.02499999999999,48.892,0
21.900000000000002,29.6,22.995000000000005,20.128000000000004,0
95.9,74.2,100.69500000000001,50.456,0
50.6,60.900000000000006,53.13,41.412000000000006,0
53.0,0.7000000000000001,55.650000000000006,0.4760000000000001,0
64.8,82.4,68.04,56.032000000000004,0
24.1,97.30000000000001,25.305000000000003,66.164,0
16.8,66.8,17.64,45.42399999999999,0
63.1,25.0,66.255,17.0,0
19.400000000000002,65.7,20.370000000000005,44.676,0
3.7,25.3,3.8850000000000007,17.204,0
87.5,93.0,91.875,63.24,0
85.2,15.9,89.46,10.812,0
28.6,79.5,30.030000000000005,54.06,0
48.6,9.5,51.03,6.46,0
4.9,54.0,5.1450000000000005,36.72,0
39.300000000000004,99.7,41.265,67.796,0
61.6,33.1,64.67999999999999,22.508000000000003,0
7.300000000000001,78.7,7.665000000000001,53.516000000000005,0
0.5,15.5,0.525,10.54,0
18.5,7.7,19.425,5.236,0
50.900000000000006,18.0,53.445,12.24,0
37.800000000000004,45.5,39.690000000000005,30.94,0
68.60000000000001,91.80000000000001,72.03,62.42400000000001,0
55.5,94.7,58.275000000000006,64.396,0
26.0,52.900000000000006,27.3,35.972,0
33.5,31.0,35.175000000000004,21.08,0
51.7,95.9,54.285000000000004,65.212,0
26.700000000000003,85.0,28.035,57.8,0
16.5,83.5,17.325,56.78,0
56.800000000000004,86.2,59.64000000000001,58.616,0
16.400000000000002,55.900000000000006,17.220000000000002,38.012,0
27.900000000000002,35.1,29.295,23.868000000000002,0
16.900000000000002,89.10000000000001,17.745,60.58800000000001,0
20.400000000000002,50.1,21.42,34.068,0
37.9,72.3,39.795,49.164,0
34.300000000000004,65.60000000000001,36.015,44.60800000000001,0
78.30000000000001,0.2,82.21500000000002,0.136,0
14.700000000000001,10.600000000000001,15.435000000000002,7.208000000000001,0
32.6,10.200000000000001,34.230000000000004,6.936000000000001,0
7.300000000000001,13.700000000000001,7.665000000000001,9.316,0
25.0,57.300000000000004,26.25,38.964000000000006,0
67.8,68.5,71.19,46.580000000000005,0
7.4,41.0,7.770000000000001,27.88,0
21.6,71.4,22.680000000000003,48.55200000000001,0
89.9,18.0,94.395,12.24,0
1.6,99.7,1.68,67.796,0
33.2,83.10000000000001,34.86,56.508,0
31.900000000000002,44.300000000000004,33.495,30.124000000000002,0
3.7,71.7,3.8850000000000007,48.75600000000001,0
42.7,77.5,44.83500000000001,52.7,0
52.0,37.2,54.6,25.296000000000003,0
64.7,63.300000000000004,67.935,43.044,0
5.7,31.700000000000003,5.985,21.556,0
69.7,92.2,73.185,62.696000000000005,0
40.300000000000004,80.10000000000001,42.315000000000005,54.468,0
45.0,39.2,47.25,26.656000000000002,0
52.800000000000004,52.900000000000006,55.440000000000005,35.972,0
6.2,11.9,6.51,8.092,0
24.700000000000003,85.4,25.935000000000002,58.072,0
21.200000000000003,13.5,22.26,9.18,0
49.300000000000004,49.6,51.76500000000001,33.728,0
8.9,11.600000000000001,9.345,7.888000000000002,0
8.5,21.700000000000003,8.925,14.756000000000002,0
62.5,60.400000000000006,65.625,41.072,0
23.1,40.7,24.255000000000003,27.676000000000002,0
25.400000000000002,97.0,26.67,65.96,0
84.60000000000001,19.8,88.83000000000001,13.464,0
14.100000000000001,93.5,14.805000000000001,63.580000000000005,0
68.3,10.3,71.71499999999999,7.0040000000000004,0
3.6,57.1,3.7800000000000002,38.828,0
61.5,31.700000000000003,64.575,21.556,0
61.5,53.0,64.575,36.04,0
29.8,23.700000000000003,31.29,16.116,0
50.5,16.0,53.025,10.88,0
52.400000000000006,37.6,55.02,25.568,0
37.800000000000004,12.8,39.690000000000005,8.704,0
7.300000000000001,70.2,7.665000000000001,47.736000000000004,0
4.9,17.900000000000002,5.1450000000000005,12.172,0
30.400000000000002,14.700000000000001,31.920000000000005,9.996000000000002,0
0.7000000000000001,74.9,0.7350000000000001,50.93200000000001,0
28.6,84.10000000000001,30.030000000000005,57.188,0
30.200000000000003,56.800000000000004,31.710000000000004,38.624,0
28.8,81.2,30.240000000000002,55.216,0
50.7,11.600000000000001,53.235,7.888000000000002,0
3.4000000000000004,66.2,3.5700000000000003,45.016000000000005,0
83.4,4.1000000000000005,87.57000000000001,2.7880000000000007,0
58.300000000000004,65.8,61.21500000000001,44.74399999999999,0
92.5,78.5,97.125,53.38,0
24.3,25.1,25.515,17.068,0
0.30000000000000004,91.30000000000001,0.31500000000000006,62.08400000000001,0
59.400000000000006,79.7,62.37000000000001,54.196000000000005,0
60.2,80.5,63.21,54.74,0
7.4,27.1,7.770000000000001,18.428,0
69.2,63.5,72.66000000000001,43.18,0
16.900000000000002,71.5,17.745,48.62,0
98.4,4.1000000000000005,103.32000000000001,2.7880000000000007,0
78.5,99.7,82.425,67.796,0
65.3,64.2,68.565,43.656,0
38.800000000000004,6.1000000000000005,40.74000000000001,4.148000000000001,0
38.7,10.8,40.635,7.344000000000001,0
61.300000000000004,20.400000000000002,64.365,13.872000000000002,0
46.7,89.5,49.035000000000004,60.86,0
23.3,3.3000000000000003,24.465,2.244,0
73.0,83.9,76.64999999999999,57.05200000000001,0
84.5,76.7,88.725,52.156,0
30.700000000000003,56.5,32.23500000000001,38.419999999999995,0
83.9,1.2000000000000002,88.09500000000001,0.8160000000000002,0
58.2,15.200000000000001,61.11000000000001,10.336000000000002,0
18.6,61.300000000000004,19.53,41.684,0
37.300000000000004,33.1,39.165000000000006,22.508000000000003,0
25.0,44.5,26.25,30.26,0
26.5,5.9,27.825000000000003,4.0120000000000005,0
37.800000000000004,4.1000000000000005,39.690000000000005,2.7880000000000007,0
78.30000000000001,21.1,82.21500000000002,14.348,0
54.6,39.1,57.330000000000005,26.588,0
39.2,40.1,41.160000000000004,27.268,0
31.8,23.3,33.39,15.844000000000001,0
30.5,84.10000000000001,32.025,57.188,0
0.1,96.10000000000001,0.105,65.348,0
32.2,97.9,33.81,66.572,0
80.0,5.2,84.0,3.5360000000000005,0
30.8,32.300000000000004,32.339999999999996,21.964000000000006,0
44.2,16.6,46.410000000000004,11.288,0
11.3,45.300000000000004,11.865,30.804000000000006,0
45.1,73.9,47.355000000000004,50.25200000000001,0
17.3,63.2,18.165000000000003,42.976,0
64.4,18.1,67.62,12.308000000000002,0
15.8,61.2,16.59,41.616,0
6.800000000000001,71.9,7.140000000000001,48.892,0
30.5,23.1,32.025,15.708,0
80.30000000000001,96.7,84.31500000000001,65.756,0
64.5,16.5,67.72500000000001,11.22,0
60.5,45.7,63.525,31.076,0
62.900000000000006,84.60000000000001,66.045,57.528000000000006,0
1.3,71.0,1.3650000000000002,48.28,0
63.6,81.30000000000001,66.78,55.28400000000001,0
42.5,82.4,44.625,56.032000000000004,0
23.200000000000003,10.700000000000001,24.360000000000003,7.276000000000001,0
48.900000000000006,89.4,51.345000000000006,60.792,0
52.6,82.4,55.230000000000004,56.032000000000004,0
21.8,19.3,22.89,13.124,0
16.900000000000002,43.7,17.745,29.716000000000005,0
40.5,27.6,42.525000000000006,18.768,0
41.900000000000006,90.7,43.995000000000005,61.676,0
97.7,82.0,102.585,55.76,0
43.6,59.300000000000004,45.78,40.324000000000005,0
3.1,74.10000000000001,3.255,50.388000000000005,0
1.2000000000000002,47.0,1.2600000000000002,31.959999999999997,0
21.0,31.1,22.05,21.148,0
0.9,28.6,0.9450000000000001,19.448,0
0.2,28.400000000000002,0.21,19.312,0
36.1,30.5,37.905,20.74,0
26.200000000000003,52.0,27.51,35.36,0
29.0,11.5,30.45,7.82,0
14.0,59.1,14.700000000000001,40.187999999999995,0
48.300000000000004,9.700000000000001,50.715,6.596000000000001,0
61.800000000000004,32.6,64.89,22.168,0
74.60000000000001,99.7,78.33000000000001,67.796,0
41.7,9.1,43.785000000000004,6.188,0
97.9,76.80000000000001,102.79500000000002,52.22400000000001,0
18.3,92.0,19.215,62.56,0
92.2,10.0,96.81,6.800000000000001,0
52.1,7.9,54.705000000000005,5.372,0
97.0,3.8000000000000003,101.85,2.5840000000000005,0
92.0,85.7,96.60000000000001,58.275999999999996,0
33.5,5.5,35.175000000000004,3.74,0
23.6,50.800000000000004,24.78,34.544,0
59.900000000000006,1.6,62.89500000000001,1.088,0
24.0,65.10000000000001,25.2,44.26800000000001,0
42.800000000000004,3.1,44.940000000000005,2.108,0
83.2,99.7,87.36000000000001,67.796,0
6.9,79.60000000000001,7.245000000000001,54.128,0
11.700000000000001,29.8,12.285,20.264,0
88.9,4.0,93.345,2.72,0
17.5,54.0,18.375,36.72,0
18.7,48.7,19.635,33.116,0
98.2,91.9,103.11,62.492000000000004,0
14.5,68.9,15.225,46.852000000000004,0
27.700000000000003,35.2,29.085,23.936000000000003,0
95.2,17.6,99.96000000000001,11.968000000000002,0
16.7,45.0,17.534999999999997,30.6,0
60.6,54.7,63.629999999999995,37.196000000000005,0
23.3,39.2,24.465,26.656000000000002,0
14.9,62.5,15.645,42.5,0
57.2,41.2,60.06000000000001,28.016000000000002,0
19.0,79.60000000000001,19.95,54.128,0
10.100000000000001,99.80000000000001,10.605000000000002,67.864,0
16.3,12.700000000000001,17.115000000000002,8.636,0
9.3,59.0,9.765,40.12,0
14.100000000000001,33.6,14.805000000000001,22.848000000000003,0
48.0,7.800000000000001,50.4,5.304000000000001,0
13.8,95.30000000000001,14.490000000000002,64.804,0
21.8,78.60000000000001,22.89,53.448,0
77.4,76.60000000000001,81.27,52.08800000000001,0
4.4,41.2,4.62,28.016000000000002,0
40.5,63.800000000000004,42.525000000000006,43.384,0
38.5,74.10000000000001,40.425000000000004,50.388000000000005,0
10.3,47.800000000000004,10.815000000000001,32.504000000000005,0
62.400000000000006,34.300000000000004,65.52000000000001,23.324,0
53.1,0.1,55.755,0.068,0
91.5,0.4,96.075,0.272,0
87.7,99.80000000000001,92.085,67.864,0
35.9,30.400000000000002,37.695,20.672000000000004,0
98.7,24.8,103.635,16.864,0
72.4,76.2,76.02000000000001,51.816,0
24.200000000000003,74.2,25.410000000000004,50.456,0
66.10000000000001,30.3,69.405,20.604,0
33.6,76.0,35.28,51.68,0
27.8,22.1,29.19,15.028,0
59.300000000000004,81.2,62.26500000000001,55.216,0
18.6,96.9,19.53,65.89200000000001,0
81.2,23.6,85.26,16.048000000000002,0
16.400000000000002,94.60000000000001,17.220000000000002,64.328,0
51.1,89.9,53.655,61.132000000000005,0
7.0,17.5,7.3500000000000005,11.899999999999999,0
55.400000000000006,30.400000000000002,58.17,20.672000000000004,0
20.5,58.2,21.525,39.57600000000001,0
5.4,8.8,5.670000000000001,5.984000000000001,0
64.8,98.2,68.04,66.776,0
82.30000000000001,16.2,86.415,11.016,0
4.0,93.5,4.2,63.580000000000005,0
54.400000000000006,21.8,57.120000000000005,14.824,0
18.5,93.5,19.425,63.580000000000005,0
34.7,3.3000000000000003,36.435,2.244,0
16.400000000000002,61.900000000000006,17.220000000000002,42.092000000000006,0
26.1,4.1000000000000005,27.405,2.7880000000000007,0
85.5,3.9000000000000004,89.77499999999999,2.6520000000000006,0
63.400000000000006,18.2,66.57000000000001,12.376,0
40.400000000000006,62.5,42.42000000000001,42.5,0
97.2,85.7,102.06,58.275999999999996,0
10.4,6.2,10.920000000000002,4.216,0
63.5,36.5,66.675,24.82,0
28.6,77.4,30.030000000000005,52.632000000000005,0
85.2,99.80000000000001,89.46,67.864,0
62.800000000000004,65.9,65.94,44.812000000000005,0
72.10000000000001,92.2,75.70500000000001,62.696000000000005,0
53.400000000000006,26.0,56.07,17.68,0
13.0,6.2,13.65,4.216,0
57.800000000000004,61.300000000000004,60.690000000000005,41.684,0
9.0,65.8,9.45,44.74399999999999,0
40.1,49.1,42.105000000000004,33.388,0
1.0,74.10000000000001,1.05,50.388000000000005,0
79.4,7.7,83.37,5.236,0
72.2,32.300000000000004,75.81,21.964000000000006,0
36.2,76.60000000000001,38.010000000000005,52.08800000000001,0
91.80000000000001,77.4,96.39000000000001,52.632000000000005,0
27.6,62.0,28.980000000000004,42.16,0
74.3,18.0,78.015,12.24,0
43.800000000000004,38.1,45.99000000000001,25.908,0
18.0,35.4,18.9,24.072,0
44.7,74.8,46.935,50.864,0
6.7,57.6,7.035,39.168000000000006,0
85.0,96.4,89.25,65.552,0
59.300000000000004,61.5,62.26500000000001,41.82,0
51.300000000000004,14.5,53.865,9.86,0
8.3,61.7,8.715,41.956,0
22.5,26.5,23.625,18.02,0
25.700000000000003,39.6,26.985,26.928,0
6.4,41.800000000000004,6.72,28.424000000000003,0
50.1,31.200000000000003,52.605,21.216000000000005,0
8.6,99.7,9.03,67.796,0
42.2,62.300000000000004,44.31,42.364,0
34.6,17.1,36.330000000000005,11.628,0
71.3,15.8,74.865,10.744,0
70.0,29.700000000000003,73.5,20.196,0
17.1,16.1,17.955000000000002,10.948,0
80.0,11.100000000000001,84.0,7.548000000000001,0
26.700000000000003,37.5,28.035,25.5,0
31.900000000000002,60.0,33.495,40.8,0
40.300000000000004,59.5,42.315000000000005,40.46,0
28.1,67.9,29.505000000000003,46.172000000000004,0
60.6,59.5,63.629999999999995,40.46,0
19.8,70.3,20.790000000000003,47.803999999999995,0
79.9,16.2,83.89500000000001,11.016,0
98.5,69.7,103.425,47.396,0
56.2,34.800000000000004,59.010000000000005,23.664,0
12.200000000000001,50.2,12.81,34.136,0
51.7,69.5,54.285000000000004,47.26,0
16.0,97.60000000000001,16.8,66.36800000000001,0
90.30000000000001,86.60000000000001,94.81500000000001,58.888000000000005,0
44.800000000000004,96.30000000000001,47.040000000000006,65.48400000000001,0
81.2,18.3,85.26,12.443999999999999,0
44.5,83.60000000000001,46.725,56.848000000000006,0
64.0,91.0,67.2,61.88,0
58.0,38.800000000000004,60.9,26.384000000000004,0
30.5,74.7,32.025,50.796,0
14.600000000000001,14.4,15.330000000000002,9.792000000000002,0
0.9,32.800000000000004,0.9450000000000001,22.304000000000006,0
58.2,98.10000000000001,61.11000000000001,66.70800000000001,0
61.900000000000006,35.300000000000004,64.995,24.004,0
43.2,62.900000000000006,45.36000000000001,42.772,0
3.9000000000000004,52.0,4.095000000000001,35.36,0
4.0,19.400000000000002,4.2,13.192000000000002,0
62.6,85.10000000000001,65.73,57.86800000000001,0
18.8,3.0,19.74,2.04,0
44.5,91.5,46.725,62.22,0
8.200000000000001,60.0,8.610000000000001,40.8,0
91.10000000000001,20.8,95.655,14.144000000000002,0
31.8,78.30000000000001,33.39,53.24400000000001,0
54.400000000000006,6.7,57.120000000000005,4.556,0
52.0,27.200000000000003,54.6,18.496000000000002,0
36.800000000000004,83.4,38.64000000000001,56.712,0
84.5,17.6,88.725,11.968000000000002,0
47.400000000000006,48.0,49.77,32.64,0
56.800000000000004,53.7,59.64000000000001,36.516000000000005,0
18.2,42.0,19.11,28.56,0
66.5,36.1,69.825,24.548,0
51.1,52.6,53.655,35.768,0
99.9,16.7,104.89500000000001,11.355999999999998,0
86.30000000000001,3.8000000000000003,90.61500000000001,2.5840000000000005,0
98.9,95.30000000000001,103.84500000000001,64.804,0
8.9,83.7,9.345,56.916000000000004,0
68.9,43.6,72.345,29.648,0
66.4,41.6,69.72,28.288000000000004,0
43.300000000000004,55.900000000000006,45.465,38.012,0
31.0,26.1,32.55,17.748,0
29.200000000000003,19.1,30.660000000000004,12.988,0
12.100000000000001,94.10000000000001,12.705000000000002,63.98800000000001,0
8.4,27.700000000000003,8.82,18.836000000000002,0
0.1,19.400000000000002,0.105,13.192000000000002,0
96.7,7.7,101.53500000000001,5.236,0
16.3,16.6,17.115000000000002,11.288,0
7.1000000000000005,54.1,7.455000000000001,36.788000000000004,0
73.9,86.2,77.59500000000001,58.616,0
21.3,42.300000000000004,22.365,28.764000000000003,0
72.60000000000001,76.80000000000001,76.23,52.22400000000001,0
6.0,38.2,6.3,25.976,0
22.900000000000002,68.8,24.045,46.784,0
71.5,18.0,75.075,12.24,0
29.0,19.8,30.45,13.464,0
86.80000000000001,7.0,91.14000000000001,4.760000000000001,0
57.900000000000006,69.10000000000001,60.79500000000001,46.98800000000001,0
43.7,87.4,45.885000000000005,59.43200000000001,0
1.9000000000000001,35.6,1.9950000000000003,24.208000000000002,0
2.7,85.30000000000001,2.8350000000000004,58.004000000000005,0
48.1,92.30000000000001,50.505,62.76400000000001,0
0.7000000000000001,79.30000000000001,0.7350000000000001,53.92400000000001,0
19.200000000000003,61.400000000000006,20.160000000000004,41.75200000000001,0
8.0,91.9,8.4,62.492000000000004,0
86.80000000000001,4.2,91.14000000000001,2.8560000000000003,0
51.7,75.0,54.285000000000004,51.0,0
99.0,3.7,103.95,2.5160000000000005,0
10.100000000000001,61.2,10.605000000000002,41.616,0
61.300000000000004,93.60000000000001,64.365,63.648,0
35.5,27.8,37.275,18.904000000000003,0
48.400000000000006,5.0,50.82000000000001,3.4000000000000004,0
35.300000000000004,48.5,37.065000000000005,32.98,0
57.400000000000006,67.4,60.27000000000001,45.832,0
32.1,54.5,33.705,37.06,0
92.80000000000001,23.700000000000003,97.44000000000001,16.116,0
31.0,83.10000000000001,32.55,56.508,0
89.0,84.0,93.45,57.12,0
17.900000000000002,88.5,18.795,60.18,0
67.9,73.10000000000001,71.295,49.708000000000006,0
46.300000000000004,96.4,48.615,65.552,0
0.1,36.800000000000004,0.105,25.024000000000004,0
80.30000000000001,98.10000000000001,84.31500000000001,66.70800000000001,0
78.30000000000001,95.30000000000001,82.21500000000002,64.804,0
98.30000000000001,10.3,103.215,7.0040000000000004,0
0.30000000000000004,96.5,0.31500000000000006,65.62,0
0.2,70.3,0.21,47.803999999999995,0
51.800000000000004,91.5,54.39,62.22,0
